Sn,Bi,In,Ti
88.5,5.0000000000000036,4.700000000000003,0.30000000000000004
88.39999999999999,5.0000000000000036,4.700000000000003,0.4
88.3,5.0000000000000036,4.700000000000003,0.5
88.2,5.0000000000000036,4.700000000000003,0.6
88.1,5.0000000000000036,4.700000000000003,0.7000000000000001
88.6,5.100000000000003,4.700000000000003,0.1
88.49999999999999,5.100000000000003,4.700000000000003,0.2
88.39999999999999,5.100000000000003,4.700000000000003,0.30000000000000004
88.29999999999998,5.100000000000003,4.700000000000003,0.4
88.19999999999999,5.100000000000003,4.700000000000003,0.5
88.1,5.100000000000003,4.700000000000003,0.6
87.99999999999999,5.100000000000003,4.700000000000003,0.7000000000000001
88.5,5.200000000000003,4.700000000000003,0.1
88.39999999999999,5.200000000000003,4.700000000000003,0.2
88.3,5.200000000000003,4.700000000000003,0.30000000000000004
88.19999999999999,5.200000000000003,4.700000000000003,0.4
88.1,5.200000000000003,4.700000000000003,0.5
88.0,5.200000000000003,4.700000000000003,0.6
87.89999999999999,5.200000000000003,4.700000000000003,0.7000000000000001
88.4,5.300000000000003,4.700000000000003,0.1
88.3,5.300000000000003,4.700000000000003,0.2
88.2,5.300000000000003,4.700000000000003,0.30000000000000004
88.1,5.300000000000003,4.700000000000003,0.4
88.0,5.300000000000003,4.700000000000003,0.5
87.9,5.300000000000003,4.700000000000003,0.6
87.8,5.300000000000003,4.700000000000003,0.7000000000000001
88.3,5.400000000000004,4.700000000000003,0.1
88.19999999999999,5.400000000000004,4.700000000000003,0.2
88.1,5.400000000000004,4.700000000000003,0.30000000000000004
87.99999999999999,5.400000000000004,4.700000000000003,0.4
87.89999999999999,5.400000000000004,4.700000000000003,0.5
87.8,5.400000000000004,4.700000000000003,0.6
87.69999999999999,5.400000000000004,4.700000000000003,0.7000000000000001
88.2,5.5000000000000036,4.700000000000003,0.1
88.1,5.5000000000000036,4.700000000000003,0.2
88.0,5.5000000000000036,4.700000000000003,0.30000000000000004
87.89999999999999,5.5000000000000036,4.700000000000003,0.4
87.8,5.5000000000000036,4.700000000000003,0.5
87.7,5.5000000000000036,4.700000000000003,0.6
87.6,5.5000000000000036,4.700000000000003,0.7000000000000001
92.10000000000001,1.5,4.8000000000000025,0.1
92.0,1.5,4.8000000000000025,0.2
91.9,1.5,4.8000000000000025,0.30000000000000004
91.8,1.5,4.8000000000000025,0.4
91.7,1.5,4.8000000000000025,0.5
91.60000000000001,1.5,4.8000000000000025,0.6
91.5,1.5,4.8000000000000025,0.7000000000000001
92.00000000000001,1.6,4.8000000000000025,0.1
91.9,1.6,4.8000000000000025,0.2
91.80000000000001,1.6,4.8000000000000025,0.30000000000000004
91.7,1.6,4.8000000000000025,0.4
91.60000000000001,1.6,4.8000000000000025,0.5
91.50000000000001,1.6,4.8000000000000025,0.6
91.4,1.6,4.8000000000000025,0.7000000000000001
91.9,1.7000000000000002,4.8000000000000025,0.1
91.8,1.7000000000000002,4.8000000000000025,0.2
91.7,1.7000000000000002,4.8000000000000025,0.30000000000000004
91.6,1.7000000000000002,4.8000000000000025,0.4
91.5,1.7000000000000002,4.8000000000000025,0.5
91.4,1.7000000000000002,4.8000000000000025,0.6
91.3,1.7000000000000002,4.8000000000000025,0.7000000000000001
91.80000000000001,1.8000000000000003,4.8000000000000025,0.1
91.7,1.8000000000000003,4.8000000000000025,0.2
91.60000000000001,1.8000000000000003,4.8000000000000025,0.30000000000000004
91.5,1.8000000000000003,4.8000000000000025,0.4
91.4,1.8000000000000003,4.8000000000000025,0.5
91.30000000000001,1.8000000000000003,4.8000000000000025,0.6
91.2,1.8000000000000003,4.8000000000000025,0.7000000000000001
91.7,1.9000000000000004,4.8000000000000025,0.1
91.6,1.9000000000000004,4.8000000000000025,0.2
91.5,1.9000000000000004,4.8000000000000025,0.30000000000000004
91.39999999999999,1.9000000000000004,4.8000000000000025,0.4
91.3,1.9000000000000004,4.8000000000000025,0.5
91.2,1.9000000000000004,4.8000000000000025,0.6
91.1,1.9000000000000004,4.8000000000000025,0.7000000000000001
91.60000000000001,2.0000000000000004,4.8000000000000025,0.1
91.5,2.0000000000000004,4.8000000000000025,0.2
91.4,2.0000000000000004,4.8000000000000025,0.30000000000000004
91.3,2.0000000000000004,4.8000000000000025,0.4
91.2,2.0000000000000004,4.8000000000000025,0.5
91.10000000000001,2.0000000000000004,4.8000000000000025,0.6
91.0,2.0000000000000004,4.8000000000000025,0.7000000000000001
91.50000000000001,2.1000000000000005,4.8000000000000025,0.1
91.4,2.1000000000000005,4.8000000000000025,0.2
91.30000000000001,2.1000000000000005,4.8000000000000025,0.30000000000000004
91.2,2.1000000000000005,4.8000000000000025,0.4
91.10000000000001,2.1000000000000005,4.8000000000000025,0.5
91.00000000000001,2.1000000000000005,4.8000000000000025,0.6
90.9,2.1000000000000005,4.8000000000000025,0.7000000000000001
91.4,2.2000000000000006,4.8000000000000025,0.1
91.3,2.2000000000000006,4.8000000000000025,0.2
91.2,2.2000000000000006,4.8000000000000025,0.30000000000000004
91.1,2.2000000000000006,4.8000000000000025,0.4
91.0,2.2000000000000006,4.8000000000000025,0.5
90.9,2.2000000000000006,4.8000000000000025,0.6
90.8,2.2000000000000006,4.8000000000000025,0.7000000000000001
91.30000000000001,2.3000000000000007,4.8000000000000025,0.1
91.2,2.3000000000000007,4.8000000000000025,0.2
91.10000000000001,2.3000000000000007,4.8000000000000025,0.30000000000000004
91.0,2.3000000000000007,4.8000000000000025,0.4
90.9,2.3000000000000007,4.8000000000000025,0.5
90.80000000000001,2.3000000000000007,4.8000000000000025,0.6
90.7,2.3000000000000007,4.8000000000000025,0.7000000000000001
91.2,2.400000000000001,4.8000000000000025,0.1
91.1,2.400000000000001,4.8000000000000025,0.2
91.0,2.400000000000001,4.8000000000000025,0.30000000000000004
90.89999999999999,2.400000000000001,4.8000000000000025,0.4
90.8,2.400000000000001,4.8000000000000025,0.5
90.7,2.400000000000001,4.8000000000000025,0.6
90.6,2.400000000000001,4.8000000000000025,0.7000000000000001
91.10000000000001,2.500000000000001,4.8000000000000025,0.1
91.0,2.500000000000001,4.8000000000000025,0.2
90.9,2.500000000000001,4.8000000000000025,0.30000000000000004
90.8,2.500000000000001,4.8000000000000025,0.4
90.7,2.500000000000001,4.8000000000000025,0.5
90.60000000000001,2.500000000000001,4.8000000000000025,0.6
90.5,2.500000000000001,4.8000000000000025,0.7000000000000001
91.00000000000001,2.600000000000001,4.8000000000000025,0.1
90.9,2.600000000000001,4.8000000000000025,0.2
90.80000000000001,2.600000000000001,4.8000000000000025,0.30000000000000004
90.7,2.600000000000001,4.8000000000000025,0.4
90.60000000000001,2.600000000000001,4.8000000000000025,0.5
90.50000000000001,2.600000000000001,4.8000000000000025,0.6
90.4,2.600000000000001,4.8000000000000025,0.7000000000000001
90.9,2.700000000000001,4.8000000000000025,0.1
90.8,2.700000000000001,4.8000000000000025,0.2
90.7,2.700000000000001,4.8000000000000025,0.30000000000000004
90.6,2.700000000000001,4.8000000000000025,0.4
90.5,2.700000000000001,4.8000000000000025,0.5
90.4,2.700000000000001,4.8000000000000025,0.6
90.3,2.700000000000001,4.8000000000000025,0.7000000000000001
90.80000000000001,2.800000000000001,4.8000000000000025,0.1
90.7,2.800000000000001,4.8000000000000025,0.2
90.60000000000001,2.800000000000001,4.8000000000000025,0.30000000000000004
90.5,2.800000000000001,4.8000000000000025,0.4
90.4,2.800000000000001,4.8000000000000025,0.5
90.30000000000001,2.800000000000001,4.8000000000000025,0.6
90.2,2.800000000000001,4.8000000000000025,0.7000000000000001
90.7,2.9000000000000012,4.8000000000000025,0.1
90.6,2.9000000000000012,4.8000000000000025,0.2
90.5,2.9000000000000012,4.8000000000000025,0.30000000000000004
90.39999999999999,2.9000000000000012,4.8000000000000025,0.4
90.3,2.9000000000000012,4.8000000000000025,0.5
90.2,2.9000000000000012,4.8000000000000025,0.6
90.1,2.9000000000000012,4.8000000000000025,0.7000000000000001
90.60000000000001,3.0000000000000013,4.8000000000000025,0.1
90.5,3.0000000000000013,4.8000000000000025,0.2
90.4,3.0000000000000013,4.8000000000000025,0.30000000000000004
90.3,3.0000000000000013,4.8000000000000025,0.4
90.2,3.0000000000000013,4.8000000000000025,0.5
90.10000000000001,3.0000000000000013,4.8000000000000025,0.6
90.0,3.0000000000000013,4.8000000000000025,0.7000000000000001
90.50000000000001,3.1000000000000014,4.8000000000000025,0.1
90.4,3.1000000000000014,4.8000000000000025,0.2
90.30000000000001,3.1000000000000014,4.8000000000000025,0.30000000000000004
90.2,3.1000000000000014,4.8000000000000025,0.4
90.10000000000001,3.1000000000000014,4.8000000000000025,0.5
90.00000000000001,3.1000000000000014,4.8000000000000025,0.6
89.9,3.1000000000000014,4.8000000000000025,0.7000000000000001
90.4,3.2000000000000015,4.8000000000000025,0.1
90.3,3.2000000000000015,4.8000000000000025,0.2
90.2,3.2000000000000015,4.8000000000000025,0.30000000000000004
90.1,3.2000000000000015,4.8000000000000025,0.4
90.0,3.2000000000000015,4.8000000000000025,0.5
89.9,3.2000000000000015,4.8000000000000025,0.6
89.8,3.2000000000000015,4.8000000000000025,0.7000000000000001
90.30000000000001,3.3000000000000016,4.8000000000000025,0.1
90.2,3.3000000000000016,4.8000000000000025,0.2
90.10000000000001,3.3000000000000016,4.8000000000000025,0.30000000000000004
90.0,3.3000000000000016,4.8000000000000025,0.4
89.9,3.3000000000000016,4.8000000000000025,0.5
89.80000000000001,3.3000000000000016,4.8000000000000025,0.6
89.7,3.3000000000000016,4.8000000000000025,0.7000000000000001
90.2,3.4000000000000017,4.8000000000000025,0.1
90.1,3.4000000000000017,4.8000000000000025,0.2
90.0,3.4000000000000017,4.8000000000000025,0.30000000000000004
89.89999999999999,3.4000000000000017,4.8000000000000025,0.4
89.8,3.4000000000000017,4.8000000000000025,0.5
89.7,3.4000000000000017,4.8000000000000025,0.6
89.6,3.4000000000000017,4.8000000000000025,0.7000000000000001
90.10000000000001,3.5000000000000018,4.8000000000000025,0.1
90.0,3.5000000000000018,4.8000000000000025,0.2
89.9,3.5000000000000018,4.8000000000000025,0.30000000000000004
89.8,3.5000000000000018,4.8000000000000025,0.4
89.7,3.5000000000000018,4.8000000000000025,0.5
89.60000000000001,3.5000000000000018,4.8000000000000025,0.6
89.5,3.5000000000000018,4.8000000000000025,0.7000000000000001
90.0,3.600000000000002,4.8000000000000025,0.1
89.89999999999999,3.600000000000002,4.8000000000000025,0.2
89.8,3.600000000000002,4.8000000000000025,0.30000000000000004
89.69999999999999,3.600000000000002,4.8000000000000025,0.4
89.6,3.600000000000002,4.8000000000000025,0.5
89.5,3.600000000000002,4.8000000000000025,0.6
89.39999999999999,3.600000000000002,4.8000000000000025,0.7000000000000001
89.9,3.700000000000002,4.8000000000000025,0.1
89.8,3.700000000000002,4.8000000000000025,0.2
89.7,3.700000000000002,4.8000000000000025,0.30000000000000004
89.6,3.700000000000002,4.8000000000000025,0.4
89.5,3.700000000000002,4.8000000000000025,0.5
89.4,3.700000000000002,4.8000000000000025,0.6
89.3,3.700000000000002,4.8000000000000025,0.7000000000000001
89.80000000000001,3.800000000000002,4.8000000000000025,0.1
89.7,3.800000000000002,4.8000000000000025,0.2
89.60000000000001,3.800000000000002,4.8000000000000025,0.30000000000000004
89.5,3.800000000000002,4.8000000000000025,0.4
89.4,3.800000000000002,4.8000000000000025,0.5
89.30000000000001,3.800000000000002,4.8000000000000025,0.6
89.2,3.800000000000002,4.8000000000000025,0.7000000000000001
89.7,3.900000000000002,4.8000000000000025,0.1
89.6,3.900000000000002,4.8000000000000025,0.2
89.5,3.900000000000002,4.8000000000000025,0.30000000000000004
89.39999999999999,3.900000000000002,4.8000000000000025,0.4
89.3,3.900000000000002,4.8000000000000025,0.5
89.2,3.900000000000002,4.8000000000000025,0.6
89.1,3.900000000000002,4.8000000000000025,0.7000000000000001
89.60000000000001,4.000000000000002,4.8000000000000025,0.1
89.5,4.000000000000002,4.8000000000000025,0.2
89.4,4.000000000000002,4.8000000000000025,0.30000000000000004
89.3,4.000000000000002,4.8000000000000025,0.4
89.2,4.000000000000002,4.8000000000000025,0.5
89.10000000000001,4.000000000000002,4.8000000000000025,0.6
89.0,4.000000000000002,4.8000000000000025,0.7000000000000001
89.5,4.100000000000002,4.8000000000000025,0.1
89.39999999999999,4.100000000000002,4.8000000000000025,0.2
89.3,4.100000000000002,4.8000000000000025,0.30000000000000004
89.19999999999999,4.100000000000002,4.8000000000000025,0.4
89.1,4.100000000000002,4.8000000000000025,0.5
89.0,4.100000000000002,4.8000000000000025,0.6
88.89999999999999,4.100000000000002,4.8000000000000025,0.7000000000000001
89.4,4.200000000000003,4.8000000000000025,0.1
89.3,4.200000000000003,4.8000000000000025,0.2
89.2,4.200000000000003,4.8000000000000025,0.30000000000000004
89.1,4.200000000000003,4.8000000000000025,0.4
89.0,4.200000000000003,4.8000000000000025,0.5
88.9,4.200000000000003,4.8000000000000025,0.6
88.8,4.200000000000003,4.8000000000000025,0.7000000000000001
89.30000000000001,4.3000000000000025,4.8000000000000025,0.1
89.2,4.3000000000000025,4.8000000000000025,0.2
89.10000000000001,4.3000000000000025,4.8000000000000025,0.30000000000000004
89.0,4.3000000000000025,4.8000000000000025,0.4
88.9,4.3000000000000025,4.8000000000000025,0.5
88.80000000000001,4.3000000000000025,4.8000000000000025,0.6
88.7,4.3000000000000025,4.8000000000000025,0.7000000000000001
89.2,4.400000000000002,4.8000000000000025,0.1
89.1,4.400000000000002,4.8000000000000025,0.2
89.0,4.400000000000002,4.8000000000000025,0.30000000000000004
88.89999999999999,4.400000000000002,4.8000000000000025,0.4
88.8,4.400000000000002,4.8000000000000025,0.5
88.7,4.400000000000002,4.8000000000000025,0.6
88.6,4.400000000000002,4.8000000000000025,0.7000000000000001
89.10000000000001,4.500000000000003,4.8000000000000025,0.1
89.0,4.500000000000003,4.8000000000000025,0.2
88.9,4.500000000000003,4.8000000000000025,0.30000000000000004
88.8,4.500000000000003,4.8000000000000025,0.4
88.7,4.500000000000003,4.8000000000000025,0.5
88.60000000000001,4.500000000000003,4.8000000000000025,0.6
88.5,4.500000000000003,4.8000000000000025,0.7000000000000001
89.0,4.600000000000003,4.8000000000000025,0.1
88.89999999999999,4.600000000000003,4.8000000000000025,0.2
88.8,4.600000000000003,4.8000000000000025,0.30000000000000004
88.69999999999999,4.600000000000003,4.8000000000000025,0.4
88.6,4.600000000000003,4.8000000000000025,0.5
88.5,4.600000000000003,4.8000000000000025,0.6
88.39999999999999,4.600000000000003,4.8000000000000025,0.7000000000000001
88.9,4.700000000000003,4.8000000000000025,0.1
88.8,4.700000000000003,4.8000000000000025,0.2
88.7,4.700000000000003,4.8000000000000025,0.30000000000000004
88.6,4.700000000000003,4.8000000000000025,0.4
88.5,4.700000000000003,4.8000000000000025,0.5
88.4,4.700000000000003,4.8000000000000025,0.6
88.3,4.700000000000003,4.8000000000000025,0.7000000000000001
88.80000000000001,4.8000000000000025,4.8000000000000025,0.1
88.7,4.8000000000000025,4.8000000000000025,0.2
88.60000000000001,4.8000000000000025,4.8000000000000025,0.30000000000000004
88.5,4.8000000000000025,4.8000000000000025,0.4
88.4,4.8000000000000025,4.8000000000000025,0.5
88.30000000000001,4.8000000000000025,4.8000000000000025,0.6
88.2,4.8000000000000025,4.8000000000000025,0.7000000000000001
88.7,4.900000000000003,4.8000000000000025,0.1
88.6,4.900000000000003,4.8000000000000025,0.2
88.5,4.900000000000003,4.8000000000000025,0.30000000000000004
88.39999999999999,4.900000000000003,4.8000000000000025,0.4
88.3,4.900000000000003,4.8000000000000025,0.5
88.2,4.900000000000003,4.8000000000000025,0.6
88.1,4.900000000000003,4.8000000000000025,0.7000000000000001
88.60000000000001,5.0000000000000036,4.8000000000000025,0.1
88.5,5.0000000000000036,4.8000000000000025,0.2
88.4,5.0000000000000036,4.8000000000000025,0.30000000000000004
88.3,5.0000000000000036,4.8000000000000025,0.4
88.2,5.0000000000000036,4.8000000000000025,0.5
88.10000000000001,5.0000000000000036,4.8000000000000025,0.6
88.0,5.0000000000000036,4.8000000000000025,0.7000000000000001
88.5,5.100000000000003,4.8000000000000025,0.1
88.39999999999999,5.100000000000003,4.8000000000000025,0.2
88.3,5.100000000000003,4.8000000000000025,0.30000000000000004
88.19999999999999,5.100000000000003,4.8000000000000025,0.4
88.1,5.100000000000003,4.8000000000000025,0.5
88.0,5.100000000000003,4.8000000000000025,0.6
87.89999999999999,5.100000000000003,4.8000000000000025,0.7000000000000001
88.4,5.200000000000003,4.8000000000000025,0.1
88.3,5.200000000000003,4.8000000000000025,0.2
88.2,5.200000000000003,4.8000000000000025,0.30000000000000004
88.1,5.200000000000003,4.8000000000000025,0.4
88.0,5.200000000000003,4.8000000000000025,0.5
87.9,5.200000000000003,4.8000000000000025,0.6
87.8,5.200000000000003,4.8000000000000025,0.7000000000000001
88.30000000000001,5.300000000000003,4.8000000000000025,0.1
88.2,5.300000000000003,4.8000000000000025,0.2
88.10000000000001,5.300000000000003,4.8000000000000025,0.30000000000000004
88.0,5.300000000000003,4.8000000000000025,0.4
87.9,5.300000000000003,4.8000000000000025,0.5
87.80000000000001,5.300000000000003,4.8000000000000025,0.6
87.7,5.300000000000003,4.8000000000000025,0.7000000000000001
88.2,5.400000000000004,4.8000000000000025,0.1
88.1,5.400000000000004,4.8000000000000025,0.2
88.0,5.400000000000004,4.8000000000000025,0.30000000000000004
87.89999999999999,5.400000000000004,4.8000000000000025,0.4
87.8,5.400000000000004,4.8000000000000025,0.5
87.7,5.400000000000004,4.8000000000000025,0.6
87.6,5.400000000000004,4.8000000000000025,0.7000000000000001
88.10000000000001,5.5000000000000036,4.8000000000000025,0.1
88.0,5.5000000000000036,4.8000000000000025,0.2
87.9,5.5000000000000036,4.8000000000000025,0.30000000000000004
87.8,5.5000000000000036,4.8000000000000025,0.4
87.7,5.5000000000000036,4.8000000000000025,0.5
87.60000000000001,5.5000000000000036,4.8000000000000025,0.6
87.5,5.5000000000000036,4.8000000000000025,0.7000000000000001
92.0,1.5,4.900000000000003,0.1
91.89999999999999,1.5,4.900000000000003,0.2
91.8,1.5,4.900000000000003,0.30000000000000004
91.69999999999999,1.5,4.900000000000003,0.4
91.6,1.5,4.900000000000003,0.5
91.5,1.5,4.900000000000003,0.6
91.39999999999999,1.5,4.900000000000003,0.7000000000000001
91.9,1.6,4.900000000000003,0.1
91.8,1.6,4.900000000000003,0.2
91.7,1.6,4.900000000000003,0.30000000000000004
91.6,1.6,4.900000000000003,0.4
91.5,1.6,4.900000000000003,0.5
91.4,1.6,4.900000000000003,0.6
91.3,1.6,4.900000000000003,0.7000000000000001
91.8,1.7000000000000002,4.900000000000003,0.1
91.69999999999999,1.7000000000000002,4.900000000000003,0.2
91.6,1.7000000000000002,4.900000000000003,0.30000000000000004
91.49999999999999,1.7000000000000002,4.900000000000003,0.4
91.39999999999999,1.7000000000000002,4.900000000000003,0.5
91.3,1.7000000000000002,4.900000000000003,0.6
91.19999999999999,1.7000000000000002,4.900000000000003,0.7000000000000001
91.7,1.8000000000000003,4.900000000000003,0.1
91.6,1.8000000000000003,4.900000000000003,0.2
91.5,1.8000000000000003,4.900000000000003,0.30000000000000004
91.39999999999999,1.8000000000000003,4.900000000000003,0.4
91.3,1.8000000000000003,4.900000000000003,0.5
91.2,1.8000000000000003,4.900000000000003,0.6
91.1,1.8000000000000003,4.900000000000003,0.7000000000000001
91.6,1.9000000000000004,4.900000000000003,0.1
91.49999999999999,1.9000000000000004,4.900000000000003,0.2
91.39999999999999,1.9000000000000004,4.900000000000003,0.30000000000000004
91.29999999999998,1.9000000000000004,4.900000000000003,0.4
91.19999999999999,1.9000000000000004,4.900000000000003,0.5
91.1,1.9000000000000004,4.900000000000003,0.6
90.99999999999999,1.9000000000000004,4.900000000000003,0.7000000000000001
91.5,2.0000000000000004,4.900000000000003,0.1
91.39999999999999,2.0000000000000004,4.900000000000003,0.2
91.3,2.0000000000000004,4.900000000000003,0.30000000000000004
91.19999999999999,2.0000000000000004,4.900000000000003,0.4
91.1,2.0000000000000004,4.900000000000003,0.5
91.0,2.0000000000000004,4.900000000000003,0.6
90.89999999999999,2.0000000000000004,4.900000000000003,0.7000000000000001
91.4,2.1000000000000005,4.900000000000003,0.1
91.3,2.1000000000000005,4.900000000000003,0.2
91.2,2.1000000000000005,4.900000000000003,0.30000000000000004
91.1,2.1000000000000005,4.900000000000003,0.4
91.0,2.1000000000000005,4.900000000000003,0.5
90.9,2.1000000000000005,4.900000000000003,0.6
90.8,2.1000000000000005,4.900000000000003,0.7000000000000001
91.3,2.2000000000000006,4.900000000000003,0.1
91.19999999999999,2.2000000000000006,4.900000000000003,0.2
91.1,2.2000000000000006,4.900000000000003,0.30000000000000004
90.99999999999999,2.2000000000000006,4.900000000000003,0.4
90.89999999999999,2.2000000000000006,4.900000000000003,0.5
90.8,2.2000000000000006,4.900000000000003,0.6
90.69999999999999,2.2000000000000006,4.900000000000003,0.7000000000000001
91.2,2.3000000000000007,4.900000000000003,0.1
91.1,2.3000000000000007,4.900000000000003,0.2
91.0,2.3000000000000007,4.900000000000003,0.30000000000000004
90.89999999999999,2.3000000000000007,4.900000000000003,0.4
90.8,2.3000000000000007,4.900000000000003,0.5
90.7,2.3000000000000007,4.900000000000003,0.6
90.6,2.3000000000000007,4.900000000000003,0.7000000000000001
91.1,2.400000000000001,4.900000000000003,0.1
90.99999999999999,2.400000000000001,4.900000000000003,0.2
90.89999999999999,2.400000000000001,4.900000000000003,0.30000000000000004
90.79999999999998,2.400000000000001,4.900000000000003,0.4
90.69999999999999,2.400000000000001,4.900000000000003,0.5
90.6,2.400000000000001,4.900000000000003,0.6
90.49999999999999,2.400000000000001,4.900000000000003,0.7000000000000001
91.0,2.500000000000001,4.900000000000003,0.1
90.89999999999999,2.500000000000001,4.900000000000003,0.2
90.8,2.500000000000001,4.900000000000003,0.30000000000000004
90.69999999999999,2.500000000000001,4.900000000000003,0.4
90.6,2.500000000000001,4.900000000000003,0.5
90.5,2.500000000000001,4.900000000000003,0.6
90.39999999999999,2.500000000000001,4.900000000000003,0.7000000000000001
90.9,2.600000000000001,4.900000000000003,0.1
90.8,2.600000000000001,4.900000000000003,0.2
90.7,2.600000000000001,4.900000000000003,0.30000000000000004
90.6,2.600000000000001,4.900000000000003,0.4
90.5,2.600000000000001,4.900000000000003,0.5
90.4,2.600000000000001,4.900000000000003,0.6
90.3,2.600000000000001,4.900000000000003,0.7000000000000001
90.8,2.700000000000001,4.900000000000003,0.1
90.69999999999999,2.700000000000001,4.900000000000003,0.2
90.6,2.700000000000001,4.900000000000003,0.30000000000000004
90.49999999999999,2.700000000000001,4.900000000000003,0.4
90.39999999999999,2.700000000000001,4.900000000000003,0.5
90.3,2.700000000000001,4.900000000000003,0.6
90.19999999999999,2.700000000000001,4.900000000000003,0.7000000000000001
90.7,2.800000000000001,4.900000000000003,0.1
90.6,2.800000000000001,4.900000000000003,0.2
90.5,2.800000000000001,4.900000000000003,0.30000000000000004
90.39999999999999,2.800000000000001,4.900000000000003,0.4
90.3,2.800000000000001,4.900000000000003,0.5
90.2,2.800000000000001,4.900000000000003,0.6
90.1,2.800000000000001,4.900000000000003,0.7000000000000001
90.6,2.9000000000000012,4.900000000000003,0.1
90.49999999999999,2.9000000000000012,4.900000000000003,0.2
90.39999999999999,2.9000000000000012,4.900000000000003,0.30000000000000004
90.29999999999998,2.9000000000000012,4.900000000000003,0.4
90.19999999999999,2.9000000000000012,4.900000000000003,0.5
90.1,2.9000000000000012,4.900000000000003,0.6
89.99999999999999,2.9000000000000012,4.900000000000003,0.7000000000000001
90.5,3.0000000000000013,4.900000000000003,0.1
90.39999999999999,3.0000000000000013,4.900000000000003,0.2
90.3,3.0000000000000013,4.900000000000003,0.30000000000000004
90.19999999999999,3.0000000000000013,4.900000000000003,0.4
90.1,3.0000000000000013,4.900000000000003,0.5
90.0,3.0000000000000013,4.900000000000003,0.6
89.89999999999999,3.0000000000000013,4.900000000000003,0.7000000000000001
90.4,3.1000000000000014,4.900000000000003,0.1
90.3,3.1000000000000014,4.900000000000003,0.2
90.2,3.1000000000000014,4.900000000000003,0.30000000000000004
90.1,3.1000000000000014,4.900000000000003,0.4
90.0,3.1000000000000014,4.900000000000003,0.5
89.9,3.1000000000000014,4.900000000000003,0.6
89.8,3.1000000000000014,4.900000000000003,0.7000000000000001
90.3,3.2000000000000015,4.900000000000003,0.1
90.19999999999999,3.2000000000000015,4.900000000000003,0.2
90.1,3.2000000000000015,4.900000000000003,0.30000000000000004
89.99999999999999,3.2000000000000015,4.900000000000003,0.4
89.89999999999999,3.2000000000000015,4.900000000000003,0.5
89.8,3.2000000000000015,4.900000000000003,0.6
89.69999999999999,3.2000000000000015,4.900000000000003,0.7000000000000001
90.2,3.3000000000000016,4.900000000000003,0.1
90.1,3.3000000000000016,4.900000000000003,0.2
90.0,3.3000000000000016,4.900000000000003,0.30000000000000004
89.89999999999999,3.3000000000000016,4.900000000000003,0.4
89.8,3.3000000000000016,4.900000000000003,0.5
89.7,3.3000000000000016,4.900000000000003,0.6
89.6,3.3000000000000016,4.900000000000003,0.7000000000000001
90.1,3.4000000000000017,4.900000000000003,0.1
89.99999999999999,3.4000000000000017,4.900000000000003,0.2
89.89999999999999,3.4000000000000017,4.900000000000003,0.30000000000000004
89.79999999999998,3.4000000000000017,4.900000000000003,0.4
89.69999999999999,3.4000000000000017,4.900000000000003,0.5
89.6,3.4000000000000017,4.900000000000003,0.6
89.49999999999999,3.4000000000000017,4.900000000000003,0.7000000000000001
90.0,3.5000000000000018,4.900000000000003,0.1
89.89999999999999,3.5000000000000018,4.900000000000003,0.2
89.8,3.5000000000000018,4.900000000000003,0.30000000000000004
89.69999999999999,3.5000000000000018,4.900000000000003,0.4
89.6,3.5000000000000018,4.900000000000003,0.5
89.5,3.5000000000000018,4.900000000000003,0.6
89.39999999999999,3.5000000000000018,4.900000000000003,0.7000000000000001
89.89999999999999,3.600000000000002,4.900000000000003,0.1
89.79999999999998,3.600000000000002,4.900000000000003,0.2
89.69999999999999,3.600000000000002,4.900000000000003,0.30000000000000004
89.59999999999998,3.600000000000002,4.900000000000003,0.4
89.49999999999999,3.600000000000002,4.900000000000003,0.5
89.39999999999999,3.600000000000002,4.900000000000003,0.6
89.29999999999998,3.600000000000002,4.900000000000003,0.7000000000000001
89.8,3.700000000000002,4.900000000000003,0.1
89.69999999999999,3.700000000000002,4.900000000000003,0.2
89.6,3.700000000000002,4.900000000000003,0.30000000000000004
89.49999999999999,3.700000000000002,4.900000000000003,0.4
89.39999999999999,3.700000000000002,4.900000000000003,0.5
89.3,3.700000000000002,4.900000000000003,0.6
89.19999999999999,3.700000000000002,4.900000000000003,0.7000000000000001
89.7,3.800000000000002,4.900000000000003,0.1
89.6,3.800000000000002,4.900000000000003,0.2
89.5,3.800000000000002,4.900000000000003,0.30000000000000004
89.39999999999999,3.800000000000002,4.900000000000003,0.4
89.3,3.800000000000002,4.900000000000003,0.5
89.2,3.800000000000002,4.900000000000003,0.6
89.1,3.800000000000002,4.900000000000003,0.7000000000000001
89.6,3.900000000000002,4.900000000000003,0.1
89.49999999999999,3.900000000000002,4.900000000000003,0.2
89.39999999999999,3.900000000000002,4.900000000000003,0.30000000000000004
89.29999999999998,3.900000000000002,4.900000000000003,0.4
89.19999999999999,3.900000000000002,4.900000000000003,0.5
89.1,3.900000000000002,4.900000000000003,0.6
88.99999999999999,3.900000000000002,4.900000000000003,0.7000000000000001
89.5,4.000000000000002,4.900000000000003,0.1
89.39999999999999,4.000000000000002,4.900000000000003,0.2
89.3,4.000000000000002,4.900000000000003,0.30000000000000004
89.19999999999999,4.000000000000002,4.900000000000003,0.4
89.1,4.000000000000002,4.900000000000003,0.5
